property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
970 Harding Hwy,Tri-State Distribution Center Building 2,A,Existing,400500,33000.0,$8.49 - 10.38 (Est.),Distribution,Carneys Point Township,100.0,2021.0,,400500.0,0.69,"40'0""",56'w x 48'd,78.0,2000a/480v 3p,,Yes,2024 Tax @ $0.4103/sf,,0.0,0,2,ESFR,Yes,370.0,39.6860517,-75.4203704,NJ,NJ.csv,103,T4-NJ-00103,existing,True,False,direct_existing_facility,33000.0,True,True,True,True,Tri-State Distribution Center Building 2,True,34033,Salem,NJ,36,3599.442829668098,NJ
1200 Harrison Ave,,A,Existing,400206,,$13.53 - 16.53 (Est.),Warehouse,Kearny,100.0,1992.0,,400206.0,0.25,"33'0""",25'w x 25'd,66.0,800a,,City,,,,0,2,Wet,City,,40.7506582,-74.1379211,NJ,NJ.csv,104,T4-NJ-00104,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1200 Harrison Ave, Kearny, NJ",False,34017,Hudson,NJ,9,23587.807365827575,NJ
240-290 Heller Park Ct,354M,B,Existing,353999,225093.0,$8.99 - 10.99 (Est.),Distribution,Dayton,54.13,1989.0,,353999.0,,"32'0""",42'w x 42'd,19.0,400-1200a/480v 3p,,City,2024 Tax @ $1.0242/sf,,225093.0,162382,"1/10'0""w x 14'0""h",ESFR,City,,40.3748809,-74.4980637,NJ,NJ.csv,105,T4-NJ-00105,existing,True,False,direct_existing_facility,225093.0,True,True,True,True,354M,True,34023,Middlesex,NJ,15,47721.196222924744,NJ
400-490 Heller Park Ct,419M,A,Existing,419000,103602.0,$7.79 - 9.52 (Est.),Warehouse,Dayton,100.0,1990.0,,419000.0,0.0,"32'0""",42'w x 42'd,39.0,400-1200a/460v 3p,,City,2024 Tax @ $1.0242/sf,,103602.0,0,"1/13'0""w x 13'0""h",ESFR,City,15.0,40.3767832,-74.4962741,NJ,NJ.csv,106,T4-NJ-00106,existing,True,False,direct_existing_facility,103602.0,True,True,True,True,419M,True,34023,Middlesex,NJ,15,47721.196222924744,NJ
4-8 Heller Park Ln,,B,Existing,308900,179115.0,$8.53 - 10.42 (Est.),Warehouse,Somerset,100.0,2001.0,,308900.0,,"28'0""",39'w x 39'd,23.0,1200a/480v 3p,,City,2024 Tax @ $1.6538/sf,,179115.0,0,"1/25'0""w x 25'0""h",Wet,City,,40.52526,-74.55015,NJ,NJ.csv,107,T4-NJ-00107,existing,True,False,direct_existing_facility,179115.0,True,True,True,True,"4-8 Heller Park Ln, Somerset, NJ",True,34035,Somerset,NJ,20,16846.139691905435,NJ
231 Herrod Blvd,,B,Existing,300662,,$7.82 - 9.56 (Est.),Warehouse,South Brunswick,100.0,1983.0,,300000.0,0.5,"24'0""",40'w x 40'd,35.0,400a,Conrail,,2024 Tax @ $1.1945/sf,,,0,"2/12'0""w x 14'0""h",Wet,,150.0,40.359768,-74.488154,NJ,NJ.csv,108,T4-NJ-00108,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"231 Herrod Blvd, South Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
308 Herrod Blvd,,A,Existing,305477,,$11.56 - 14.12 (Est.),Distribution,South Brunswick,100.0,1989.0,,305477.0,1.0,"24'0""",44'w x 45'd,48.0,2600a,,,2024 Tax @ $1.2572/sf,,,0,"1/14'0""w x 16'0""h",Yes,,300.0,40.36526,-74.482375,NJ,NJ.csv,109,T4-NJ-00109,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"308 Herrod Blvd, South Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
329-333 Herrod Blvd,,B,Existing,418212,,$10.60 - 12.96 (Est.),Distribution,Dayton,100.0,1989.0,,418212.0,0.24,"28'0""",42'w x 49'd,52.0,3200a,,City,2024 Tax @ $1.1278/sf,,,0,"2/12'0""w x 14'0""h",ESFR,City,180.0,40.366913,-74.485483,NJ,NJ.csv,110,T4-NJ-00110,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"329-333 Herrod Blvd, Dayton, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
351 Herrod Blvd,,B,Existing,390318,,$9.46 - 11.56 (Est.),Warehouse,South Brunswick,100.0,1987.0,,390318.0,0.26,"29'0""",40'w x 45'd,23.0,1600a,,City,2024 Tax @ $1.1852/sf,,,0,"1/12'0""w x 14'0""h",Wet,City,102.0,40.369642,-74.484072,NJ,NJ.csv,111,T4-NJ-00111,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"351 Herrod Blvd, South Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
100 Highland Dr,,A,Existing,300802,,$8.99 - 10.98 (Est.),Warehouse,Westampton,100.0,2006.0,,300802.0,0.39,"32'0""",,31.0,1600a/277-480v,,,2024 Tax @ $1.1095/sf,,,0,1,ESFR,,120.0,40.0068619,-74.8569574,NJ,NJ.csv,112,T4-NJ-00112,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"100 Highland Dr, Westampton, NJ",False,34005,Burlington,NJ,32,18574.571830098812,NJ
63 Hook Rd,Bridge Point Bayonne,A,Existing,355580,355580.0,$13.75 - 16.81 (Est.),Warehouse,Bayonne,0.0,2025.0,,355580.0,0.6,"40'0""",55'w x 50'd,70.0,2000a,,,2024 Tax @ $0.6638/sf,,355580.0,355580,4,,,269.0,40.6621596,-74.1034011,NJ,NJ.csv,113,T4-NJ-00113,existing,True,False,direct_existing_facility,355580.0,True,True,True,True,Bridge Point Bayonne,True,34017,Hudson,NJ,9,23587.807365827575,NJ
200 Industrial Ave,,B,Existing,332640,,$12.70 - 15.52 (Est.),Warehouse,Teterboro,100.0,1998.0,,332352.0,0.79,"32'0""",,35.0,,,City,,,,0,,ESFR,City,263.0,40.858391,-74.0638207,NJ,NJ.csv,114,T4-NJ-00114,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"200 Industrial Ave, Teterboro, NJ",False,34003,Bergen,NJ,9,40572.76221834727,NJ
301 Industrial Dr,The Cubes at Alpha Bldg 2,A,Existing,305000,305000.0,$9.08 - 11.09 (Est.),Warehouse,Phillipsburg,0.0,2026.0,,305000.0,0.61,"36'0""",56'w x 49'd,59.0,3000a/277v 3p 4w,,,,,305000.0,305000,"2/14'0""w x 16'0""h",ESFR,,252.0,40.6597744,-75.1519176,NJ,NJ.csv,115,T4-NJ-00115,existing,True,False,direct_existing_facility,305000.0,True,True,True,True,The Cubes at Alpha Bldg 2,True,34041,Warren,NJ,1,4615.2961921421,NJ
2321 Industrial Way,Building 13,A,Existing,347000,,$8.72 - 10.65 (Est.),Distribution,Vineland,100.0,2011.0,,347000.0,1.07,,,33.0,,,,2024 Tax @ $1.9852/sf,,,0,,,,150.0,39.5130638,-75.0655025,NJ,NJ.csv,116,T4-NJ-00116,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 13,False,34011,Cumberland,NJ,23,8662.774686154115,NJ
113 Interstate Blvd,Bldg 2,B,Existing,418300,418300.0,$9.58 - 11.71 (Est.),Warehouse,Monroe Township,100.0,2004.0,,418300.0,0.43,"35'6""",40'w x 50'd,61.0,3000a/277-480v 3p,,City,2024 Tax @ $1.2480/sf,,418300.0,0,2,ESFR,City,179.0,40.395545,-74.4487913,NJ,NJ.csv,117,T4-NJ-00117,existing,True,False,direct_existing_facility,418300.0,True,True,True,True,Bldg 2,True,34023,Middlesex,NJ,15,47721.196222924744,NJ
55 Jake Brown Rd,Central 9 Logistics - Building 6,A,Existing,495086,303114.0,$12.01 - 14.68 (Est.),Distribution,Old Bridge,38.78,2024.0,,495086.0,0.53,"40'0""",54'w,107.0,3000a,,,2024 Tax @ $0.0121/sf,,303114.0,303114,"4/12'0""w x 14'0""h",,,262.0,40.4166355,-74.3004018,NJ,NJ.csv,119,T4-NJ-00119,existing,True,False,direct_existing_facility,303114.0,True,True,True,True,Central 9 Logistics - Building 6,True,34023,Middlesex,NJ,15,47721.196222924744,NJ
571 Jersey Ave,,B,Existing,301626,,$6.84 - 8.35 (Est.),Warehouse,New Brunswick,100.0,1987.0,,301626.0,0.7,"24'0""",28'w x 42'd,48.0,2500a/277-480v 3p,,City,2024 Tax @ $3.1043/sf,,,0,"2/8'0""w x 12'0""h",Wet,City,,40.478962,-74.472071,NJ,NJ.csv,120,T4-NJ-00120,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"571 Jersey Ave, New Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
760 Jersey Ave,,C,Existing,310000,,$12.59 - 15.38 (Est.),Warehouse,New Brunswick,100.0,1946.0,,310000.0,,"14'0""",180'w x 80'd,3.0,,,,2024 Tax @ $0.6700/sf,,,0,1,Wet,,,40.4725847,-74.4738269,NJ,NJ.csv,121,T4-NJ-00121,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"760 Jersey Ave, New Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
1000 John Galt Way,Destination Maternity,B,Existing,406400,,$10.55 - 12.90 (Est.),Distribution,Burlington,100.0,2014.0,,406400.0,,,,,,,,2024 Tax @ $0.0006/sf,,,0,,,,,40.1035637,-74.8045338,NJ,NJ.csv,122,T4-NJ-00122,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Destination Maternity,False,34005,Burlington,NJ,32,18574.571830098812,NJ
1500 John Galt Way,,A,Existing,425000,,$10.22 - 12.49 (Est.),Warehouse,Florence,100.0,2008.0,,425000.0,0.17,,,,,,,,,,0,,Dry,,75.0,40.1082648,-74.8103106,NJ,NJ.csv,123,T4-NJ-00123,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1500 John Galt Way, Florence, NJ",False,34005,Burlington,NJ,32,18574.571830098812,NJ
1 Kaighns Ave,,F,Existing,307100,,$9.05 - 11.06 (Est.),Warehouse,Camden,100.0,,,38775.0,0.06,,,9.0,,,,2025 Tax @ $0.2897/sf,,,0,,,,20.0,39.929854,-75.1299756,NJ,NJ.csv,124,T4-NJ-00124,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 Kaighns Ave, Camden, NJ",False,34007,Camden,NJ,36,19544.77848050503,NJ
115 Kennedy Dr,,C,Existing,302544,,$12.72 - 15.54 (Est.),Warehouse,Sayreville,100.0,1980.0,,302544.0,2.0,,,,,,,2024 Tax @ $0.9885/sf,,,0,,,,100.0,40.478902,-74.305632,NJ,NJ.csv,125,T4-NJ-00125,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"115 Kennedy Dr, Sayreville, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
101 Kentile Rd,,B,Existing,426277,,$9.93 - 12.14 (Est.),Warehouse,South Plainfield,100.0,1958.0,,426277.0,,"24'0""",,9.0,200a,,City,,,,0,1,,City,,40.5752231,-74.4038649,NJ,NJ.csv,126,T4-NJ-00126,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"101 Kentile Rd, South Plainfield, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
203 Kuller Rd,,B,Existing,335000,,$12.56 - 15.35 (Est.),Warehouse,Clifton,100.0,1960.0,1970.0,335000.0,0.37,"23'0""",25'w x 40'd,46.0,1200a/480v,,City,2024 Tax @ $1.9491/sf,,,0,1,Wet,City,,40.8859114,-74.1657341,NJ,NJ.csv,127,T4-NJ-00127,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"203 Kuller Rd, Clifton, NJ",False,34031,Passaic,NJ,7,18875.030509359214,NJ
141 Lanza Ave,Building 20,C,Existing,426820,,$12.51 - 15.29 (Est.),Warehouse,Garfield,100.0,1920.0,1985.0,213410.0,0.01,"12'0""",10'w x 16'd,3.0,1600a/480v,,City,2024 Tax @ $0.8717/sf,,,0,3,Wet,City,3.0,40.8885874,-74.1223912,NJ,NJ.csv,128,T4-NJ-00128,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 20,False,34003,Bergen,NJ,9,40572.76221834727,NJ
100 Lawrence Blvd,Hainesport Commerce Center,A,Existing,478715,,$10.29 - 12.58 (Est.),Distribution,Hainesport,100.0,2021.0,,478715.0,1.09,"40'0""",50'w x 54'd,99.0,3000a/277-480v 3p,,,,,,0,2,ESFR,,523.0,39.9799134,-74.8135881,NJ,NJ.csv,129,T4-NJ-00129,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Hainesport Commerce Center,False,34005,Burlington,NJ,32,18574.571830098812,NJ
650 Liberty Ave,,B,Existing,364739,,$11.56 - 14.13 (Est.),Warehouse,Union Township,100.0,1950.0,,364739.0,4.72,"22'3""",49'w x 24'd,1.0,2000a/265-460v,,,2024 Tax @ $2.2827/sf,,,0,7,Wet,,1001.0,40.697714,-74.3048306,NJ,NJ.csv,130,T4-NJ-00130,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"650 Liberty Ave, Union Township, NJ",False,34039,Union,NJ,44,27403.617405064193,NJ
200 Liberty Way,Bldg B,A,Existing,443421,,$6.21 - 7.59 (Est.),Warehouse,Cranbury,100.0,2002.0,,443421.0,0.6,"36'0""",60'w x 80'd,40.0,4000a/480v 3p,,City,2024 Tax @ $0.5502/sf,,,0,"2/14'0""w x 16'0""h",ESFR,City,248.0,40.323455,-74.496877,NJ,NJ.csv,131,T4-NJ-00131,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg B,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
60 Lister Ave,,B,Existing,352100,,$14.95 - 18.27 (Est.),Warehouse,Newark,100.0,2014.0,,176050.0,0.74,"36'0""",35'w x 50'd,40.0,3000a,Conrail,,,,,0,"1/12'0""w x 14'0""h",ESFR,,262.0,40.7392599,-74.1381305,NJ,NJ.csv,132,T4-NJ-00132,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"60 Lister Ave, Newark, NJ",False,34013,Essex,NJ,44,34466.06439386335,NJ
1600 Livingston Ave,,A,Existing,300000,,$11.55 - 14.11 (Est.),Distribution,North Brunswick,100.0,2018.0,,300000.0,0.38,"36'0""",,25.0,,,,,,,0,,,,113.0,40.4530655,-74.4824629,NJ,NJ.csv,133,T4-NJ-00133,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1600 Livingston Ave, North Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
1601 Livingston Ave,,A,Existing,300000,,$11.55 - 14.11 (Est.),Warehouse,North Brunswick,100.0,2008.0,,300000.0,,"40'0""",,,,,,2024 Tax @ $0.3937/sf,,,0,16,Wet,,,40.452435,-74.48559,NJ,NJ.csv,134,T4-NJ-00134,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1601 Livingston Ave, North Brunswick, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
1800 Lower Rd,,A,Existing,406627,,$12.02 - 14.69 (Est.),Warehouse,Linden,100.0,1969.0,2005.0,386296.0,2.0,"30'0""",52'w x 36'd,59.0,2000a/277-480v 3p 4w,,City,2024 Tax @ $1.7164/sf,,,0,"6/9'0""w x 14'0""h",Wet,City,91.0,40.609273,-74.253166,NJ,NJ.csv,135,T4-NJ-00135,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1800 Lower Rd, Linden, NJ",False,34039,Union,NJ,44,27403.617405064193,NJ
23 Mack Dr,,B,Existing,359950,,$10.86 - 13.28 (Est.),Distribution,Edison,100.0,1970.0,,359950.0,0.24,"24'0""",41'w x 32'd,35.0,1600a/277-480v 3p,,City,2024 Tax @ $1.0732/sf,,,0,Yes,Wet,City,110.0,40.532398,-74.391775,NJ,NJ.csv,136,T4-NJ-00136,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"23 Mack Dr, Edison, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
201-207 Meadow Rd,400M,A,Existing,409485,,$12.93 - 15.81 (Est.),Warehouse,Edison,100.0,1986.0,,204743.0,0.49,"28'0""",,52.0,200a,,,2024 Tax @ $1.1963/sf,,,0,"2/14'0""w x 16'0""h",ESFR,,200.0,40.498554,-74.387273,NJ,NJ.csv,137,T4-NJ-00137,existing,True,False,direct_existing_facility,0.0,False,False,True,True,400M,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
46 Meadowlands Pky,,A,Existing,302727,52000.0,$13.66 - 16.70 (Est.),Warehouse,Secaucus,100.0,2018.0,,302727.0,0.99,"36'0""",60'w x 55'd,55.0,600a/287-727v,,,,,0.0,0,1,ESFR,,344.0,40.7902599,-74.0712987,NJ,NJ.csv,138,T4-NJ-00138,existing,True,False,direct_existing_facility,52000.0,True,True,True,True,"46 Meadowlands Pky, Secaucus, NJ",True,34017,Hudson,NJ,9,23587.807365827575,NJ
480 Mercer St,,B,Existing,324000,,$7.41 - 9.06 (Est.),Warehouse,Hightstown,100.0,1950.0,2000.0,324000.0,0.6,"28'5""",,27.0,Heavy,,,2024 Tax @ $0.0297/sf,,,0,4,Yes,,200.0,40.265412,-74.534834,NJ,NJ.csv,139,T4-NJ-00139,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"480 Mercer St, Hightstown, NJ",False,34021,Mercer,NJ,32,15198.51728910717,NJ
200 Middlesex Ave,Bldg 1,C,Existing,406437,,$10.64 - 13.01 (Est.),Distribution,Carteret,100.0,1988.0,,406437.0,0.58,"28'0""",50'w x 30'd,44.0,1600a/277-480v 3p 4w,,City,2024 Tax @ $2.5719/sf,,,0,"1/12'0""w x 16'0""h",ESFR,City,240.0,40.5717557,-74.2166614,NJ,NJ.csv,140,T4-NJ-00140,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg 1,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
25 S Middlesex Ave,,B,Existing,411600,,$10.26 - 12.54 (Est.),Warehouse,Monroe Township,100.0,1988.0,,411600.0,1.0,"27'0""",,44.0,,,,2024 Tax @ $1.3659/sf,,,0,"4/12'0""w x 14'0""h",Wet,,200.0,40.325479,-74.460061,NJ,NJ.csv,141,T4-NJ-00141,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"25 S Middlesex Ave, Monroe Township, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
100 Middlesex Center Blvd,UPS Cranbury HUB,A,Existing,343485,,$6.17 - 7.54 (Est.),Distribution,South Brunswick,100.0,1995.0,,324381.0,0.99,"32'0""",50'w x 56'd,86.0,4000a,,,2024 Tax @ $1.7161/sf,,,0,"1/12'0""w x 14'0""h",ESFR,,551.0,40.3827794,-74.453892,NJ,NJ.csv,142,T4-NJ-00142,existing,True,False,direct_existing_facility,0.0,False,False,True,True,UPS Cranbury HUB,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
159 Milford Rd,LOC 8,A,Existing,410300,,$8.90 - 10.87 (Est.),Distribution,East Windsor,100.0,2017.0,,410300.0,1.06,"40'0""",,62.0,2500a/277-480v,,,2024 Tax @ $2.4975/sf,,,0,2,ESFR,,429.0,40.2585563,-74.4995467,NJ,NJ.csv,143,T4-NJ-00143,existing,True,False,direct_existing_facility,0.0,False,False,True,True,LOC 8,False,34021,Mercer,NJ,32,15198.51728910717,NJ
3100 N Mill Rd,,B,Existing,432000,,$6.27 - 7.66 (Est.),Distribution,Vineland,100.0,1989.0,1997.0,432000.0,0.13,"34'5""",40'w x 50'd,24.0,225a/277-480v,,City,,,,0,1,Wet,City,72.0,39.5326913,-75.0607948,NJ,NJ.csv,144,T4-NJ-00144,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"3100 N Mill Rd, Vineland, NJ",False,34011,Cumberland,NJ,23,8662.774686154115,NJ
1 Millenium Dr,,A,Existing,372324,,$10.78 - 13.18 (Est.),Warehouse,Willingboro,100.0,2000.0,,186162.0,2.42,"45'0""",30'w x 47'd,8.0,3200a/480v 3p,,Yes,2024 Tax @ $1.3914/sf,,,0,1,Wet,Yes,754.0,40.0545494,-74.88756,NJ,NJ.csv,145,T4-NJ-00145,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1 Millenium Dr, Willingboro, NJ",False,34005,Burlington,NJ,32,18574.571830098812,NJ
515 Monmouth Rd,Building 2,A,Existing,383092,,$11.64 - 14.23 (Est.),Distribution,Jackson Township,100.0,2023.0,,383092.0,0.76,"40'0""",54'w x 48'd,56.0,3000a/227-480v 3p 4w,,,2025 Tax @ $3.4018/sf,,,0,2,ESFR,,370.0,40.1535211,-74.4223991,NJ,NJ.csv,146,T4-NJ-00146,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 2,False,34029,Ocean,NJ,23,16555.169252063257,NJ
567 Monmouth Rd,Adventure Crossing USA - Warehouse #1,A,Existing,353750,,$11.93 - 14.59 (Est.),Warehouse,Jackson,100.0,2022.0,,353750.0,,,,,,,,,,,0,,,,,40.1556625,-74.420391,NJ,NJ.csv,147,T4-NJ-00147,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Adventure Crossing USA - Warehouse #1,False,34029,Ocean,NJ,23,16555.169252063257,NJ
245 Mountain Ave,,A,Existing,318290,,$12.75 - 15.59 (Est.),Distribution,Middlesex,100.0,2023.0,,318290.0,0.77,"36'0""",,,,,,2024 Tax @ $0.5816/sf,,,0,,,,246.0,40.5692622,-74.4942638,NJ,NJ.csv,148,T4-NJ-00148,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"245 Mountain Ave, Middlesex, NJ",False,34023,Middlesex,NJ,15,47721.196222924744,NJ
888 Newark Ave,,C,Existing,452502,,$14.25 - 17.41 (Est.),Warehouse,Jersey City,100.0,1960.0,,67143.0,0.33,"25'0""",,28.0,4180a,,City,2024 Tax @ $1.1876/sf,,,0,"2/12'0""w x 14'0""h",Wet,City,50.0,40.736966,-74.068701,NJ,NJ.csv,149,T4-NJ-00149,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"888 Newark Ave, Jersey City, NJ",False,34017,Hudson,NJ,9,23587.807365827575,NJ
849-909 Newark Tpke,,B,Existing,375000,,$13.51 - 16.51 (Est.),Warehouse,Kearny,100.0,1970.0,,375000.0,0.6,"22'6""",40'w x 30'd,33.0,Heavy,,City,2024 Tax @ $1.6082/sf,,,0,1,Yes,City,224.0,40.7480672,-74.1067558,NJ,NJ.csv,150,T4-NJ-00150,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"849-909 Newark Tpke, Kearny, NJ",False,34017,Hudson,NJ,9,23587.807365827575,NJ
840 Nottingham Way,,C,Existing,475000,100000.0,$6.34 - 7.75 (Est.),Warehouse,Trenton,78.95,1990.0,,475000.0,0.26,"40'0""",58'w x 19'd,160.0,2000a,,,,,100000.0,100000,"4/12'0""w x 14'0""h",Wet,,125.0,40.2361485,-74.7360823,NJ,NJ.csv,151,T4-NJ-00151,existing,True,False,direct_existing_facility,100000.0,True,True,True,True,"840 Nottingham Way, Trenton, NJ",True,34021,Mercer,NJ,32,15198.51728910717,NJ
433 Oak Glen Rd,,C,Existing,395000,,$12.07 - 14.76 (Est.),Warehouse,Howell,100.0,1986.0,,395000.0,,"32'0""",40'w x 40'd,4.0,800a,,Septic Field,2024 Tax @ $0.8000/sf,,,0,1,ESFR,City,,40.1392145,-74.1882064,NJ,NJ.csv,152,T4-NJ-00152,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"433 Oak Glen Rd, Howell, NJ",False,34025,Monmouth,NJ,23,20361.036435812017,NJ
201 Oak Grove Rd,LogistiCenter at Woolwich,A,Existing,336700,,$9.28 - 11.34 (Est.),Warehouse,Woolwich,100.0,2024.0,,336700.0,1.2,"36'0""",54'w x 51'd,50.0,3000a,,,2024 Tax @ $0.3728/sf,,,0,"2/14'0""w x 16'0""h",ESFR,,406.0,39.7641917,-75.313055,NJ,NJ.csv,153,T4-NJ-00153,existing,True,False,direct_existing_facility,0.0,False,False,True,True,LogistiCenter at Woolwich,False,34015,Gloucester,NJ,36,13684.2732775389,NJ
2473 Old York Rd,Building 2,A,Existing,434250,,$10.82 - 13.22 (Est.),Distribution,Bordentown,100.0,2020.0,,434250.0,0.72,"36'0""",50'w x 54'd,62.0,,,,2024 Tax @ $0.1280/sf,,,0,2,ESFR,,313.0,40.1177879,-74.7187,NJ,NJ.csv,154,T4-NJ-00154,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Building 2,False,34005,Burlington,NJ,32,18574.571830098812,NJ
2810 Oldmans Creek Rd,LogistiCenter Logan,A,Existing,393120,,$9.28 - 11.34 (Est.),Distribution,Logan Township,100.0,2017.0,,393120.0,0.54,"36'0""",,90.0,,,,2024 Tax @ $1.2762/sf,,,0,4,ESFR,,316.0,39.7640767,-75.3881123,NJ,NJ.csv,155,T4-NJ-00155,existing,True,False,direct_existing_facility,0.0,False,False,True,True,LogistiCenter Logan,False,34015,Gloucester,NJ,36,13684.2732775389,NJ
275 Omar Ave,Ports Carteret 4,A,Existing,391650,,$12.37 - 15.12 (Est.),Warehouse,Avenel,100.0,1960.0,2014.0,391650.0,1.35,"40'0""",54'w x 50'd,72.0,Heavy,,,,,,0,,ESFR,,530.0,40.5836275,-74.257105,NJ,NJ.csv,156,T4-NJ-00156,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Ports Carteret 4,False,34023,Middlesex,NJ,15,47721.196222924744,NJ
20 E Park Dr,Dunkin Donuts Distribution,B,Existing,301872,,$10.57 - 12.92 (Est.),Distribution,Westampton,100.0,2004.0,,301872.0,0.56,"32'0""",,125.0,,,,2024 Tax @ $1.6092/sf,,,0,2,,,170.0,40.0065014,-74.8508493,NJ,NJ.csv,157,T4-NJ-00157,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Dunkin Donuts Distribution,False,34005,Burlington,NJ,32,18574.571830098812,NJ
35 E Park Dr,,B,Existing,302372,,$10.83 - 13.24 (Est.),Warehouse,Westampton,100.0,2002.0,,302372.0,0.87,"30'0""",40'w x 80'd,35.0,2000a/480v,,City,2024 Tax @ $1.2640/sf,,,0,2,ESFR,City,264.0,40.0032614,-74.8538446,NJ,NJ.csv,158,T4-NJ-00158,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"35 E Park Dr, Westampton, NJ",False,34005,Burlington,NJ,32,18574.571830098812,NJ
1101 E Pearl St,,B,Existing,355000,,$10.78 - 13.18 (Est.),Warehouse,Burlington,100.0,,,355000.0,,"50'0""",,,,"Burlington Northern Santa Fe,CSX",,,,,0,,,,,40.0850105,-74.841321,NJ,NJ.csv,159,T4-NJ-00159,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1101 E Pearl St, Burlington, NJ",False,34005,Burlington,NJ,32,18574.571830098812,NJ
123-125 Pennsylvania Ave,Building 1,B,Existing,311496,311496.0,$15.34 - 18.75 (Est.),Warehouse,Kearny,0.0,1950.0,,311496.0,0.43,"19'4""",35'w x 40'd,71.0,Heavy,,,2024 Tax @ $1.5918/sf,,311496.0,311496,,,,135.0,40.7406904,-74.1093986,NJ,NJ.csv,160,T4-NJ-00160,existing,True,False,direct_existing_facility,311496.0,True,True,True,True,Building 1,True,34017,Hudson,NJ,9,23587.807365827575,NJ
