property_address,property_name,building_class,building_status,rba_sf,total_available_space_sf,rent_sf_yr,secondary_type,city,percent_leased,year_built,year_renovated,typical_floor_size_sf,parking_ratio,ceiling_height_raw,column_spacing,number_loading_docks,power,rail_lines,sewer,building_operating_expenses,capacity_available_kw,direct_available_space_sf,direct_vacant_space_sf,drive_ins,sprinklers,water,parking_spaces,latitude,longitude,source_state,source_file,source_row,candidate_id,building_status_normalized,is_directly_usable_by_status,is_pipeline_or_proxy_by_status,availability_class,usable_available_space_sf,has_listed_available_space,meets_min_available_space_20k,is_logistics_related_type,has_valid_coordinates,facility_name,is_primary_regional_hub_candidate,county_fips,county_name,county_state,region_id,county_throughput_ktons,region_state
329 Barton St,,C,Existing,186566,,$7.63 - 9.32 (Est.),Warehouse,Pawtucket,100.0,1900.0,,98193.0,0.34,,,4.0,,,,2025 Tax @ $0.0134/sf,,,0,,,,64.0,41.8802727,-71.3935568,RI,RI.csv,11,T4-RI-00011,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"329 Barton St, Pawtucket, RI",False,44007,Providence,RI,33,17322.63919427093,RI
335 Barton St,,C,Existing,120000,,$8.11 - 9.23 (Est.),Warehouse,Pawtucket,100.0,1900.0,,19951.0,,,,3.0,,,,2025 Tax @ $0.0717/sf,,,0,"1/10'0""w x 10'0""h",,,3.0,41.8791815,-71.39343,RI,RI.csv,12,T4-RI-00012,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"335 Barton St, Pawtucket, RI",False,44007,Providence,RI,33,17322.63919427093,RI
55 Broadcommon Rd,55 Broadcommon Building,C,Existing,119100,,$9.54 - 11.66 (Est.),Warehouse,Bristol,100.0,2006.0,,119100.0,,,,6.0,,,,2025 Tax @ $0.6566/sf,,,0,1,,,,41.698825,-71.2724844,RI,RI.csv,13,T4-RI-00013,existing,True,False,direct_existing_facility,0.0,False,False,True,True,55 Broadcommon Building,False,44001,Bristol,RI,33,1857.3657501990135,RI
19 Business Park Dr,,B,Existing,281232,,$7.52 - 9.19 (Est.),Distribution,Smithfield,100.0,2006.0,,281232.0,0.71,,,40.0,,,,2025 Tax @ $0.6166/sf,,,0,,,,200.0,41.924112,-71.4948069,RI,RI.csv,14,T4-RI-00014,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"19 Business Park Dr, Smithfield, RI",False,44007,Providence,RI,33,17322.63919427093,RI
360 Callahan Rd,,C,Existing,466871,,$8.32 - 10.17 (Est.),Distribution,North Kingstown,100.0,1940.0,2002.0,466871.0,,"35'0""",,45.0,480v 3p,,City,2025 Tax @ $0.7238/sf,,,0,2,Wet,City,175.0,41.6008291,-71.4377044,RI,RI.csv,15,T4-RI-00015,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"360 Callahan Rd, North Kingstown, RI",False,44009,Washington,RI,40,4265.521067518722,RI
500 Callahan Rd,,C,Existing,175000,,$6.43 - 7.86 (Est.),Warehouse,North Kingstown,100.0,1940.0,,175000.0,0.0,"20'0""",,10.0,1600a/480v 3p,,,2025 Tax @ $0.4825/sf,,,0,5,,,,41.6003317,-71.4337048,RI,RI.csv,16,T4-RI-00016,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"500 Callahan Rd, North Kingstown, RI",False,44009,Washington,RI,40,4265.521067518722,RI
600 Callahan Rd,,C,Existing,122906,,$8.37 - 10.23 (Est.),Warehouse,North Kingstown,100.0,2001.0,,122906.0,0.27,"25'0""",,14.0,,,,2025 Tax @ $0.9654/sf,,,0,,Wet,,32.0,41.6002368,-71.4304623,RI,RI.csv,17,T4-RI-00017,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"600 Callahan Rd, North Kingstown, RI",False,44009,Washington,RI,40,4265.521067518722,RI
25 Carrington St,,C,Existing,116702,,$7.37 - 9.01 (Est.),Warehouse,Lincoln,100.0,1900.0,,38901.0,,,,4.0,Heavy,,,2024 Tax @ $0.0512/sf,,,0,,Yes,,,41.9100692,-71.4053812,RI,RI.csv,18,T4-RI-00018,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"25 Carrington St, Lincoln, RI",False,44007,Providence,RI,33,17322.63919427093,RI
2-24 Corliss St,United States Postal Service,B,Existing,366160,,$8.57 - 10.48 (Est.),Distribution,Providence,100.0,1960.0,,366160.0,1.71,,,64.0,,,,,,,0,"4/10'0""w x 10'0""h",,,380.0,41.84046,-71.41416,RI,RI.csv,19,T4-RI-00019,existing,True,False,direct_existing_facility,0.0,False,False,True,True,United States Postal Service,False,44007,Providence,RI,33,17322.63919427093,RI
60 Delta Dr,,C,Existing,321368,,$6.68 - 8.16 (Est.),Warehouse,Pawtucket,100.0,1963.0,,321368.0,0.89,,,25.0,,,Yes,2025 Tax @ $0.5773/sf,,,0,1,Wet,Yes,285.0,41.876005,-71.365692,RI,RI.csv,20,T4-RI-00020,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"60 Delta Dr, Pawtucket, RI",False,44007,Providence,RI,33,17322.63919427093,RI
25 Durfee St,Bldg 319,B,Existing,125053,,$7.13 - 8.72 (Est.),Warehouse,North Kingstown,100.0,1957.0,,125053.0,,"26'0""",20-66'w x 20-75'd,6.0,1200a/120-208v 3p,,,,,,0,3,Dry,,,41.6123438,-71.4176622,RI,RI.csv,21,T4-RI-00021,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg 319,False,44009,Washington,RI,40,4265.521067518722,RI
85 Durfee St,Bldg #318,B,Existing,120000,,$6.30 - 7.70 (Est.),Warehouse,North Kingstown,100.0,1953.0,,120000.0,,"27'0""",66'w x 75'd,6.0,600a/120-208v,,,,,,0,3,Dry,,,41.613035,-71.4164453,RI,RI.csv,22,T4-RI-00022,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Bldg #318,False,44009,Washington,RI,40,4265.521067518722,RI
25 Fairmount Ave,,B,Existing,107870,,$5.51 - 6.74 (Est.),Warehouse,East Providence,0.0,1969.0,,107870.0,2.35,"24'0""",,6.0,1200a/277-480v 3p,,Yes,2025 Tax @ $1.3789/sf,,,107870,"1/8'0""w x 9'0""h",Wet,Yes,254.0,41.813115,-71.3544585,RI,RI.csv,23,T4-RI-00023,existing,True,False,direct_existing_facility,107870.0,True,True,True,True,"25 Fairmount Ave, East Providence, RI",True,44007,Providence,RI,33,17322.63919427093,RI
30 Fields Point Dr,,C,Existing,164760,,$8.57 - 10.48 (Est.),Distribution,Providence,100.0,1970.0,,164760.0,,,,,,,,2024 Tax @ $1.0109/sf,,,0,,,,,41.789961,-71.3870834,RI,RI.csv,24,T4-RI-00024,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"30 Fields Point Dr, Providence, RI",False,44007,Providence,RI,33,17322.63919427093,RI
1650 Flat River Rd,,C,Existing,220199,,$8.34 - 10.19 (Est.),Warehouse,Coventry,100.0,1985.0,,220199.0,0.18,,,7.0,,,,2025 Tax @ $0.4908/sf,,,0,"4/10'0""w x 12'0""h",,,28.0,41.699266,-71.589062,RI,RI.csv,25,T4-RI-00025,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"1650 Flat River Rd, Coventry, RI",False,44003,Kent,RI,40,5174.6848245456495,RI
400 Founders Dr,,C,Existing,403844,,$8.20 - 10.02 (Est.),Distribution,Woonsocket,100.0,1984.0,,403844.0,0.09,"24'0""",,68.0,,,,,,,0,,Wet,,35.0,41.991362,-71.489037,RI,RI.csv,26,T4-RI-00026,existing,True,False,direct_existing_facility,0.0,False,False,True,True,"400 Founders Dr, Woonsocket, RI",False,44007,Providence,RI,33,17322.63919427093,RI
29 Green Earth Way,FedEx Ground Facility,A,Existing,144187,,$9.08 - 11.10 (Est.),Distribution,Johnston,100.0,2008.0,,144187.0,,"35'0""",,,,,Yes,2025 Tax @ $2.1843/sf,,,0,,,Yes,,41.796896,-71.5148381,RI,RI.csv,27,T4-RI-00027,existing,True,False,direct_existing_facility,0.0,False,False,True,True,FedEx Ground Facility,False,44007,Providence,RI,33,17322.63919427093,RI
100 Higginson Ave,Collyer Business Center,C,Existing,475344,,$6.00 - 7.34 (Est.),Distribution,Lincoln,100.0,1962.0,2002.0,475344.0,1.88,"16'0""",30'w x 40'd,30.0,,,City,2025 Tax @ $0.5525/sf,,,0,1,Wet,City,880.0,41.8871673,-71.4094908,RI,RI.csv,28,T4-RI-00028,existing,True,False,direct_existing_facility,0.0,False,False,True,True,Collyer Business Center,False,44007,Providence,RI,33,17322.63919427093,RI
